time,Volume,Vol Snow,Vol Blue Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Local Runoff,Snowfall,Lake Level,Surface Area,Blue Ice Thickness,Snow Thickness,Snow Density,White Ice Thickness,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,Surface Wave Height,Surface Wave Length,Surface Wave Period,LakeNumber,Max dT/dz,CD,CHE,z/L
2012-05-18 24:00:00,37159541.305783,    0.000000,    0.000000,    0.000000,19939.499633,   86.400000,    0.000000,-2841.683903,    0.000000,    0.000000,    0.000000,    4.608596,11600514.971183,    0.000000,    0.000000,    0.000000,    0.000000,    0.065587,    4.137316,    4.126567,    4.126567,   90.951043,   -7.068009,   16.443425,  -60.117555,    0.000000,   22.334347,    0.036697,    0.903434,    0.760683,  276.826057,    0.481853,    0.001300,    0.001300,    0.000000
2012-05-19 24:00:00,37187467.606192,    0.000000,    0.000000,    0.000000,26997.711091,   86.400000,    0.000000,-8267.180915, 9280.559520,    0.000000,    0.000000,    4.611000,11602702.861922,    0.000000,    0.000000,    0.000000,    0.000000,    0.065350,    4.150920,    4.135884,    4.135884,  111.170661,  -20.554081,   -5.987293,  -80.205809,    0.000000,   22.997130,    0.143417,    3.236793,    1.439929,   30.758504,    0.481940,    0.001300,    0.001300,    0.000000
2012-05-20 24:00:00,37206541.458120,    0.000000,    0.000000,    0.000000,26944.290619,   86.400000,    0.000000,-7773.488610,    0.000000,    0.000000,    0.000000,    4.612641,11604197.206085,    0.000000,    0.000000,    0.000000,    0.000000,    0.065118,    4.172857,    4.157408,    4.157408,   94.231551,  -19.326425,    2.364366,  -71.575711,    0.000000,   22.327100,    0.100885,    2.331593,    1.222032,   57.195572,    0.482133,    0.001300,    0.001300,    0.000000
2012-05-21 24:00:00,37233421.902742,    0.000000,    0.000000,    0.000000,27301.690699,   86.400000,    0.000000,-2655.261265, 2320.797785,    0.000000,    0.000000,    4.614955,11606303.159075,    0.000000,    0.000000,    0.000000,    0.000000,    0.064890,    4.336144,    4.321164,    4.321164,   82.160726,   -6.600105,   13.158402,  -61.292093,    0.000000,   22.654590,    0.216011,    4.732765,    1.742991,   14.298893,    0.482394,    0.001300,    0.001300,    0.000000
2012-05-22 24:00:00,37262493.617196,    0.000000,    0.000000,    0.000000,21843.408370,   86.400000,    0.000000,-4299.257969,11606.586329,    0.000000,    0.000000,    4.617457,11608580.787472,    0.000000,    0.000000,    0.000000,    0.000000,    0.064667,    4.485599,    4.474316,    4.474316,   70.757389,  -10.681734,   20.384122,  -55.061801,    0.000000,   22.981331,    0.275521,    5.923776,    1.955427,    8.827357,    0.482834,    0.001300,    0.001300,    0.000000
2012-05-23 24:00:00,37516740.351005,    0.000000,    0.000000,    0.000000,17667.890770,   86.400000,    0.000000,-2667.127649,239303.528978,    0.000000,    0.000000,    4.639341,11628499.790930,    0.000000,    0.000000,    0.000000,    0.000000,    0.064448,    4.634430,    4.625922,    4.625922,   56.309100,   -6.614766,   20.159808,  -47.298003,    0.000000,   22.962509,    0.304581,    6.494602,    2.051677,    7.201448,    0.485493,    0.001300,    0.001300,    0.000000
2012-05-24 24:00:00,37560540.883333,    0.000000,    0.000000,    0.000000,22978.744891,   86.400000,    0.000000,-4656.638586,25583.828221,    0.000000,    0.000000,    4.643111,11631931.351060,    0.000000,    0.000000,    0.000000,    0.000000,    0.064234,    4.447462,    4.435502,    4.435502,   44.297912,  -11.544595,   -6.145242,  -55.562395,    0.000000,   22.920069,    0.079506,    1.865809,    1.093173,   85.439593,    0.485780,    0.001300,    0.001300,    0.000000
2012-05-25 24:00:00,37862975.863982,    0.000000,    0.000000,    0.000000,69329.854044,   86.400000,    0.000000,-1497.836970,235128.215695,    0.000000,    0.000000,    4.669142,11655625.670884,    0.000000,    0.000000,    0.000000,    0.000000,    0.064024,    4.463395,    4.427926,    4.427926,   58.595436,   -3.706225,    1.558357,  -56.453456,    0.000000,   22.572664,    0.342258,    7.223039,    2.171039,    5.649505,    0.487629,    0.001300,    0.001300,    0.000000
2012-05-26 24:00:00,38027120.156936,    0.000000,    0.000000,    0.000000,122164.123514,  129.600000,    0.000000,-11373.514628,53622.232164,    0.000000,    0.000000,    4.683270,11668485.583340,    0.000000,    0.000000,    0.000000,    0.000000,    0.063820,    4.225289,    4.157097,    4.157097,   88.207155,  -28.114502,  -22.250568,  -78.609065,    0.000000,   22.845681,    0.276423,    5.943337,    1.958313,    8.827470,    0.488047,    0.001300,    0.001300,    0.000000
2012-05-27 24:00:00,38166675.501636,    0.000000,    0.000000,    0.000000,145948.791254,  172.800000,    0.000000,-8581.126094, 2333.639422,    0.000000,    0.000000,    4.695282,11679419.070477,    0.000000,    0.000000,    0.000000,    0.000000,    0.063620,    4.142536,    4.060422,    4.060422,   85.312322,  -21.196461,   -5.436159,  -73.064633,    0.000000,   22.821650,    0.236985,    5.157995,    1.820680,   12.015250,    0.488793,    0.001300,    0.001300,    0.000000
2012-05-28 24:00:00,38322279.468163,    0.000000,    0.000000,    0.000000,162296.909107,  172.800000,    0.000000,-6554.385850,    0.000000,    0.000000,    0.000000,    4.708595,11691431.861031,    0.000000,    0.000000,    0.000000,    0.000000,    0.063425,    4.159453,    4.072474,    4.072474,   84.477569,  -16.173031,    3.196080,  -69.082080,    0.000000,   22.458060,    0.164990,    3.689189,    1.537426,    0.000959,    0.489833,    0.001300,    0.001300,    0.000000
2012-05-29 24:00:00,38479599.505317,    0.000000,    0.000000,    0.000000,165174.947820,  216.000000,    0.000000,-7616.031725,    0.000000,    0.000000,    0.000000,    4.722011,11703479.250000,    0.000000,    0.000000,    0.000000,    0.000000,    0.063234,    4.204876,    4.121673,    4.121673,   73.447362,  -18.775317,   14.633829,  -61.412574,    0.000000,   20.459769,    0.165073,    3.691284,    1.537858,    0.000961,    0.491222,    0.001300,    0.001300,    0.000000
2012-05-30 24:00:00,38604788.255442,    0.000000,    0.000000,    0.000000,127039.544597,  259.200000,    0.000000,-1588.492605,    0.000000,    0.000000,    0.000000,    4.732687,11713066.061665,    0.000000,    0.000000,    0.000000,    0.000000,    0.063049,    4.342370,    4.286036,    4.286036,   73.016576,   -3.912075,   15.328004,  -58.134820,    0.000000,   22.726762,    0.079653,    1.870545,    1.094560,    0.002602,    0.493351,    0.001300,    0.001300,    0.000000
2012-05-31 24:00:00,38684338.621083,    0.000000,    0.000000,    0.000000,82068.375247,  259.200000,    0.000000,-2256.248981,    0.000000,    0.000000,    0.000000,    4.739471,11719157.937912,    0.000000,    0.000000,    0.000000,    0.000000,    0.062869,    4.320340,    4.284442,    4.284442,   77.642573,   -5.553417,    0.655932,  -72.209342,    0.000000,   18.715255,    0.068878,    1.632209,    1.022453,    0.002142,    0.495258,    0.001300,    0.001300,    0.000000
2012-06-01 24:00:00,38749600.783292,    0.000000,    0.000000,    0.000000,72036.286006,  259.200000,    0.000000,-6510.836247,    0.000000,    0.000000,    0.000000,    4.745037,11724155.639841,    0.000000,    0.000000,    0.000000,    0.000000,    0.062694,    4.237352,    4.203178,    4.203178,   60.637614,  -16.019267,    3.501906,  -60.333200,    0.000000,   22.372236,    0.068887,    1.632509,    1.022547,    0.001891,    0.496162,    0.001300,    0.001300,    0.000000
2012-06-02 24:00:00,38813678.545468,    0.000000,    0.000000,    0.000000,63258.943702,  259.200000,    0.000000,-5956.612210, 7034.395677,    0.000000,    0.000000,    4.750501,11729062.641766,    0.000000,    0.000000,    0.000000,    0.000000,    0.062524,    4.111019,    4.078114,    4.078114,   61.762243,  -14.650053,   -3.477453,  -62.756521,    0.000000,   22.385423,    0.217356,    4.763717,    1.748433,    0.000222,    0.497025,    0.001300,    0.001300,    0.000000
2012-06-03 24:00:00,38866163.702740,    0.000000,    0.000000,    0.000000,59124.212086,  259.200000,    0.000000,-8727.066298, 2345.806446,    0.000000,    0.000000,    4.754977,11733081.895233,    0.000000,    0.000000,    0.000000,    0.000000,    0.062359,    3.835476,    3.800819,    3.800819,   71.480054,  -21.461685,  -17.626716,  -75.722533,    0.000000,   22.728631,    0.165335,    3.697889,    1.539219,    0.000361,    0.497651,    0.001300,    0.001300,    0.000000
2012-06-04 24:00:00,38916617.146775,    0.000000,    0.000000,    0.000000,59860.908662,  259.200000,    0.000000,-9153.313328,    0.000000,    0.000000,    0.000000,    4.759280,11736945.562418,    0.000000,    0.000000,    0.000000,    0.000000,    0.062199,    3.494551,    3.455951,    3.455951,   56.432563,  -22.508583,  -20.190921,  -68.393144,    0.000000,   22.738867,    0.277679,    5.970641,    1.962348,    0.000142,    0.498126,    0.001300,    0.001300,    0.000000
2012-06-05 24:00:00,38973831.591139,    0.000000,    0.000000,    0.000000,59889.957638,  259.200000,    0.000000,-14155.525699,11736.961394,    0.000000,    0.000000,    4.764159,11741326.979295,    0.000000,    0.000000,    0.000000,    0.000000,    0.062045,    2.972843,    2.929130,    2.929130,   60.900813,  -34.811128,  -36.074395,  -73.783857,    0.000000,   22.749823,    0.175929,    3.917285,    1.584359,    0.000375,    0.498679,    0.001300,    0.001300,    0.000000
2012-06-06 24:00:00,39020396.025901,    0.000000,    0.000000,    0.000000,57360.415378,  259.200000,    0.000000,-10549.957400,    0.000000,    0.000000,    0.000000,    4.768130,11744892.830587,    0.000000,    0.000000,    0.000000,    0.000000,    0.061896,    2.644630,    2.602482,    2.602482,   62.187307,  -25.947992,  -18.510940,  -69.630261,    0.000000,   22.427329,    0.217535,    4.767867,    1.749163,    0.000252,    0.499195,    0.001300,    0.001300,    0.000000
2012-06-07 24:00:00,39068430.674801,    0.000000,    0.000000,    0.000000,55179.130608,  259.200000,    0.000000,-6896.064067,    0.000000,    0.000000,    0.000000,    4.772226,11748571.269200,    0.000000,    0.000000,    0.000000,    0.000000,    0.061753,    2.494172,    2.457040,    2.457040,   59.870241,  -16.959017,   -2.718680,  -63.001023,    0.000000,   22.436756,    0.217578,    4.768845,    1.749335,    0.000243,    0.499719,    0.001300,    0.001300,    0.000000
2012-06-08 24:00:00,39117716.887559,    0.000000,    0.000000,    0.000000,50713.280129,  259.200000,    0.000000,-1170.083521,    0.000000,    0.000000,    0.000000,    4.776429,11752345.551145,    0.000000,    0.000000,    0.000000,    0.000000,    0.061614,    2.630052,    2.600455,    2.600455,   68.552871,   -2.876516,   17.366096,  -59.022045,    0.000000,   22.446526,    0.238030,    5.181505,    1.824575,    0.000179,    0.500327,    0.001300,    0.001300,    0.000000
2012-06-09 24:00:00,39157955.728992,    0.000000,    0.000000,    0.000000,43461.477245,  259.200000,    0.000000,-2969.996353,    0.000000,    0.000000,    0.000000,    4.779861,11755426.995716,    0.000000,    0.000000,    0.000000,    0.000000,    0.061482,    2.652783,    2.628960,    2.628960,   65.503101,   -7.298962,    7.665180,  -60.283432,    0.000000,   22.789649,    0.144256,    3.258918,    1.444821,    0.000388,    0.500925,    0.001300,    0.001300,    0.000000
2012-06-10 24:00:00,39193365.990319,    0.000000,    0.000000,    0.000000,36007.672889,  259.200000,    0.000000,-2690.149307, 2351.080124,    0.000000,    0.000000,    4.782880,11758138.673131,    0.000000,    0.000000,    0.000000,    0.000000,    0.061354,    2.740324,    2.407781,    2.407781,   70.068780,   -6.610022,   -1.764963,  -67.455773,    0.000000,   22.467127,    0.036772,    0.906494,    0.761970,    0.010476,    0.729802,    0.001300,    0.001300,    0.000000
2012-06-11 24:00:00,39221905.831710,    0.000000,    0.000000,    0.000000,32686.373189,  216.000000,    0.000000,-3941.163711,    0.000000,    0.000000,    0.000000,    4.785314,11760324.221626,    0.000000,    0.000000,    0.000000,    0.000000,    0.061232,    2.566932,    2.517205,    2.517205,   68.182185,   -9.682768,    1.139758,  -66.915415,    0.000000,   21.863439,    0.079761,    1.874036,    1.095581,    0.001169,    0.501863,    0.001300,    0.001300,    0.000000
2012-06-12 24:00:00,39253825.266395,    0.000000,    0.000000,    0.000000,31122.481327,  172.800000,    0.000000,-1379.506846, 2352.060227,    0.000000,    0.000000,    4.788036,11762768.575519,    0.000000,    0.000000,    0.000000,    0.000000,    0.061116,    2.596166,    2.578145,    2.578145,   51.974740,   -3.388244,   10.234199,  -50.634272,    0.000000,   22.808570,    0.258320,    5.587691,    1.896255,    0.000094,    0.502225,    0.001300,    0.001300,    0.000000
2012-06-13 24:00:00,39282423.548485,    0.000000,    0.000000,    0.000000,24459.828660,  172.800000,    0.000000, -380.437860, 4705.131732,    0.000000,    0.000000,    4.790475,11764958.599336,    0.000000,    0.000000,    0.000000,    0.000000,    0.061006,    2.683590,    2.669367,    2.669367,   41.818627,   -0.934232,   15.489635,  -40.997230,    0.000000,   22.817771,    0.176129,    3.922251,    1.585348,    0.000152,    0.502708,    0.001300,    0.001300,    0.000000
2012-06-14 24:00:00,39525640.690569,    0.000000,    0.000000,    0.000000,47977.827790,  172.800000,    0.000000,    0.000000,195392.027329,    0.000000,    0.000000,    4.811115,11783361.493754,    0.000000,    0.000000,    0.000000,    0.000000,    0.060901,    2.866948,    2.841037,    2.841037,   48.291449,    0.000000,   23.636144,  -45.058386,    0.000000,   22.828429,    0.207631,    4.568047,    1.711651,    0.000218,    0.504424,    0.001300,    0.001300,    0.000000
2012-06-15 24:00:00,39760039.933568,    0.000000,    0.000000,    0.000000,84076.510075,  172.800000,    0.000000, -965.181969,150886.018252,    0.000000,    0.000000,    4.830924,11800915.171336,    0.000000,    0.000000,    0.000000,    0.000000,    0.060801,    2.914149,    2.869039,    2.869039,   46.162783,   -2.362298,    9.116246,  -48.737596,    0.000000,   22.743694,    0.207780,    4.571561,    1.712288,    0.000379,    0.505768,    0.001300,    0.001300,    0.000000
2012-06-16 24:00:00,39979384.766153,    0.000000,    0.000000,    0.000000,103295.990664,  216.000000,    0.000000,-2061.360643,118041.871907,    0.000000,    0.000000,    4.849460,11817341.455060,    0.000000,    0.000000,    0.000000,    0.000000,    0.060708,    2.924308,    2.864310,    2.864310,   50.522291,   -5.038035,    6.229347,  -52.483167,    0.000000,   22.921909,    0.144568,    3.267197,    1.446648,    0.000920,    0.507436,    0.001300,    0.001300,    0.000000
2012-06-17 24:00:00,40158508.935214,    0.000000,    0.000000,    0.000000,122721.693840,  259.200000,    0.000000,-2500.867794,59094.379666,    0.000000,    0.000000,    4.864598,11830755.695953,    0.000000,    0.000000,    0.000000,    0.000000,    0.060620,    2.981720,    2.910979,    2.910979,   80.274262,   -6.105851,    4.614851,  -70.346418,    0.000000,   22.615589,    0.238963,    5.202600,    1.828074,    0.000421,    0.508713,    0.001300,    0.001300,    0.000000
2012-06-18 24:00:00,40311591.255273,    0.000000,    0.000000,    0.000000,142376.873299,  259.200000,    0.000000,-3234.445392,14196.652761,    0.000000,    0.000000,    4.877535,11842219.716295,    0.000000,    0.000000,    0.000000,    0.000000,    0.060538,    3.057265,    2.981867,    2.981867,   76.183398,   -7.888905,    9.802754,  -66.185343,    0.000000,   22.987776,    0.299012,    6.393560,    2.032472,    0.000304,    0.509733,    0.001300,    0.001300,    0.000000
2012-06-19 24:00:00,40447898.203315,    0.000000,    0.000000,    0.000000,124333.667885,  302.400000,    0.000000,-13768.509185,26053.615797,    0.000000,    0.000000,    4.889054,11852427.463502,    0.000000,    0.000000,    0.000000,    0.000000,    0.060461,    2.657026,    1.936169,    1.936169,   45.487936,  -33.557847,  -34.196383,  -70.344301,    0.000000,   23.018171,    0.008350,    0.227566,    0.381777,    0.120082,    0.511523,    0.001300,    0.001300,    0.000000
2012-06-20 24:00:00,40683817.277421,    0.000000,    0.000000,    0.000000,96031.013378,  345.600000,    0.000000,-4232.014568,144649.094893,    0.000000,    0.000000,    4.908911,11869922.586681,    0.000000,    0.000000,    0.000000,    0.000000,    0.060391,    2.337799,    2.275739,    2.275739,   42.065229,  -10.306623,   -1.070074,  -56.138504,    0.000000,   23.003377,    0.166249,    3.721069,    1.543991,    0.000742,    0.514525,    0.001300,    0.001300,    0.000000
2012-06-21 24:00:00,40767684.474963,    0.000000,    0.000000,    0.000000,89205.763687,  345.600000,    0.000000,-4964.121296,    0.000000,    0.000000,    0.000000,    4.915936,11876067.347627,    0.000000,    0.000000,    0.000000,    0.000000,    0.060326,    2.316305,    1.686606,    1.686606,   62.755517,  -12.080673,   -7.370955,  -68.807457,    0.000000,   23.083648,    0.079979,    1.881106,    1.097646,    0.005890,    0.515492,    0.001300,    0.001300,    0.000000
2012-06-22 24:00:00,40838920.014515,    0.000000,    0.000000,    0.000000,77816.512555,  345.600000,    0.000000,-10952.948163, 4750.379272,    0.000000,    0.000000,    4.921903,11881286.615400,    0.000000,    0.000000,    0.000000,    0.000000,    0.060267,    1.827884,    1.483395,    1.483395,   58.681037,  -26.650421,  -26.453631,  -74.251401,    0.000000,   23.076627,    0.079991,    1.881487,    1.097757,    0.004432,    0.516455,    0.001300,    0.001300,    0.000000
2012-06-23 24:00:00,40979970.705588,    0.000000,    0.000000,    0.000000,75078.056542,  345.600000,    0.000000,-5289.607445,71299.527267,    0.000000,    0.000000,    4.933717,11891621.082310,    0.000000,    0.000000,    0.000000,    0.000000,    0.060214,    1.581981,    1.536607,    1.536607,   49.428038,  -12.862813,   -5.333940,  -59.296574,    0.000000,   22.055942,    0.309805,    6.606411,    2.066962,    0.000188,    0.517841,    0.001300,    0.001300,    0.000000
2012-06-24 24:00:00,41132012.705731,    0.000000,    0.000000,    0.000000,91325.200334,  302.400000,    0.000000,-10575.035870,71361.494915,    0.000000,    0.000000,    4.946453,11902760.857715,    0.000000,    0.000000,    0.000000,    0.000000,    0.060166,    1.325799,    1.271624,    1.271624,   52.454016,  -25.696312,  -10.258562,  -60.360534,    0.000000,   23.145913,    0.385391,    8.054083,    2.297720,    0.000147,    0.518821,    0.001300,    0.001300,    0.000000
2012-06-25 24:00:00,41286085.819986,    0.000000,    0.000000,    0.000000,97347.613925,  302.400000,    0.000000,-12184.326908,69046.493817,    0.000000,    0.000000,    4.959358,11914049.448284,    0.000000,    0.000000,    0.000000,    0.000000,    0.060125,    0.975510,    0.917057,    0.917057,   57.719432,  -29.584740,  -21.841166,  -65.593874,    0.000000,   21.632809,    0.219338,    4.809719,    1.756531,    0.000514,    0.520094,    0.001300,    0.001300,    0.000000
2012-06-26 24:00:00,41363728.760384,    0.000000,    0.000000,    0.000000,85498.645090,  345.600000,    0.000000,-7494.419494,    0.000000,    0.000000,    0.000000,    4.965861,11919738.171907,    0.000000,    0.000000,    0.000000,    0.000000,    0.060090,    0.762557,    0.711080,    0.711080,   71.393311,  -18.194256,  -13.818992,  -73.680162,    0.000000,   11.206078,    0.101820,    2.359482,    1.229318,    0.001848,    0.521135,    0.001300,    0.001300,    0.000000
2012-06-27 24:00:00,41436461.677580,    0.000000,    0.000000,    0.000000,75484.037484,  345.600000,    0.000000,-2401.679240,    0.000000,    0.000000,    0.000000,    4.971954,11925067.149173,    0.000000,    0.000000,    0.000000,    0.000000,    0.060060,    0.838621,    0.120205,    0.120205,   62.368863,   -5.830099,   -5.264392,  -76.041032,    0.000000,   16.498400,    0.080075,    1.884236,    1.098558,    0.009180,    0.522104,    0.001300,    0.001300,    0.000000
2012-06-28 24:00:00,41526508.810886,    0.000000,    0.000000,    0.000000,62129.291544,  302.400000,    0.000000, -432.193539,28621.099752,    0.000000,    0.000000,    4.979496,11931664.700113,    0.000000,    0.000000,    0.000000,    0.000000,    0.060036,    0.809371,    0.779164,    0.779164,   42.962588,   -1.048675,   22.122215,  -43.659548,    0.000000,   10.931824,    0.310607,    6.623658,    2.069330,    0.000157,    0.523318,    0.001300,    0.001300,    0.000000
2012-06-29 24:00:00,42151938.670276,    0.000000,    0.000000,    0.000000,63796.514998,  259.200000,    0.000000, -140.823503,561695.842756,    0.000000,    0.000000,    5.031791,11978607.476791,    0.000000,    0.000000,    0.000000,    0.000000,    0.060019,    1.040213,    1.013637,    1.013637,   43.844758,   -0.340119,   30.542405,  -40.049060,    0.000000,   11.032919,    0.123757,    2.832137,    1.346839,    0.000899,    0.529342,    0.001300,    0.001300,    0.000000
2012-06-30 24:00:00,42378654.672312,    0.000000,    0.000000,    0.000000,86450.730127,  302.400000,    0.000000, -716.535170,141404.808965,    0.000000,    0.000000,    5.050726,11995884.909907,    0.000000,    0.000000,    0.000000,    0.000000,    0.060007,    1.148151,    0.843786,    0.843786,   63.187390,   -1.728211,    3.854497,  -59.488547,    0.000000,   11.282937,    0.069288,    1.646204,    1.026827,    3.197060,    0.530988,    0.001300,    0.001300,    0.000000
2012-07-01 24:00:00,42493741.201625,    0.000000,    0.000000,    0.000000,111199.083228,  388.800000,    0.000000, -514.013096, 4798.384353,    0.000000,    0.000000,    5.060338,12004655.353083,    0.000000,    0.000000,    0.000000,    0.000000,    0.060001,    1.154622,    0.828154,    0.828154,   69.433008,   -1.238756,   -0.163830,  -69.323235,    0.000000,   13.541799,    0.080219,    1.888899,    1.099917,    0.006038,    0.531515,    0.001300,    0.001300,    0.000000
2012-07-02 24:00:00,42626415.868918,    0.000000,    0.000000,    0.000000,132166.736662,  432.000000,    0.000000,-1458.524874, 2400.912255,    0.000000,    0.000000,    5.071419,12014766.142219,    0.000000,    0.000000,    0.000000,    0.000000,    0.060001,    1.155305,    1.019113,    1.019113,   71.221100,   -3.511887,    3.968533,  -64.737293,    0.000000,   11.625111,    0.220346,    4.833323,    1.760690,    2.972253,    0.532345,    0.001300,    0.001300,    0.000000
2012-07-03 24:00:00,42771386.840705,    0.000000,    0.000000,    0.000000,147155.022907,  432.000000,    0.000000,-1758.124840,    0.000000,    0.000000,    0.000000,    5.083527,12025814.000537,    0.000000,    0.000000,    0.000000,    0.000000,    0.060007,    1.162238,    1.088995,    1.088995,   77.301080,   -4.229247,   -0.236780,  -70.077919,    2.237039,   11.822690,    0.167238,    3.746391,    1.549195,    0.001358,    0.188449,    0.001300,    0.001300,    0.000000
2012-07-04 24:00:00,42906998.037867,    0.000000,    0.000000,    0.000000,134749.363039,  388.800000,    0.000000,-1149.043393, 2405.159751,    0.000000,    0.000000,    5.094853,12036148.574929,    0.000000,    0.000000,    0.000000,    0.000000,    0.060019,    1.202839,    1.136967,    1.136967,   75.137368,   -2.761754,    3.169209,  -67.411345,    0.000000,   11.796123,    0.123957,    2.837816,    1.348188,    0.002101,    0.188518,    0.001300,    0.001300,    0.000000
2012-07-05 24:00:00,43014916.552206,    0.000000,    0.000000,    0.000000,110016.150394,  345.600000,    0.000000,-1761.238588,    0.000000,    0.000000,    0.000000,    5.103834,12044301.337246,    0.000000,    0.000000,    0.000000,    0.000000,    0.060036,    1.249537,    1.196792,    1.196792,   71.931505,   -4.230289,    6.345121,  -63.769748,    0.000000,   12.276589,    0.167372,    3.749837,    1.549902,    0.001014,    0.188094,    0.001300,    0.001300,    0.000000
2012-07-06 24:00:00,43106976.579220,    0.000000,    0.000000,    0.000000,92572.188574,  345.600000,    0.000000, -166.153227,    0.000000,    0.000000,    0.000000,    5.111459,12051174.963626,    0.000000,    0.000000,    0.000000,    0.000000,    0.060060,    1.462701,    1.059839,    1.059839,   57.643236,   -0.398825,   13.553837,  -47.907918,    0.000000,   11.589954,    0.080307,    1.891759,    1.100749,    0.006394,    0.537939,    0.001300,    0.001300,    0.000000
2012-07-07 24:00:00,43185314.997387,    0.000000,    0.000000,    0.000000,79229.680913,  345.600000,    0.000000, -544.635078,    0.000000,    0.000000,    0.000000,    5.117947,12057024.071379,    0.000000,    0.000000,    0.000000,    0.000000,    0.060090,    1.473368,    1.177862,    1.177862,   50.847269,   -1.306481,    7.411747,  -49.199244,    0.000000,   11.882519,    0.026568,    0.669585,    0.654875,    0.024832,    0.539028,    0.001300,    0.001300,    0.000000
2012-07-08 24:00:00,43253181.662542,    0.000000,    0.000000,    0.000000,72460.879128,  345.600000,    0.000000,-4242.623609,    0.000000,    0.000000,    0.000000,    5.123568,12062091.309735,    0.000000,    0.000000,    0.000000,    0.000000,    0.060125,    1.305077,    1.270548,    1.270548,   48.283479,  -10.174054,   -1.024366,  -54.875266,    0.000000,   12.457074,    0.124074,    2.841154,    1.348980,    0.001019,    0.539841,    0.001300,    0.001300,    0.000000
2012-07-09 24:00:00,43324229.334980,    0.000000,    0.000000,    0.000000,67205.655094,  345.600000,    0.000000, -641.313035, 4824.853885,    0.000000,    0.000000,    5.129453,12067396.056772,    0.000000,    0.000000,    0.000000,    0.000000,    0.060166,    1.388049,    1.357706,    1.357706,   59.572253,   -1.537269,    9.023513,  -51.577646,    0.000000,   11.795019,    0.102238,    2.372082,    1.232595,    0.001291,    0.540657,    0.001300,    0.001300,    0.000000
2012-07-10 24:00:00,43396668.578458,    0.000000,    0.000000,    0.000000,64595.512217,  345.600000,    0.000000,-1468.988805, 9653.829053,    0.000000,    0.000000,    5.135452,12072804.704924,    0.000000,    0.000000,    0.000000,    0.000000,    0.060214,    1.568109,    1.542302,    1.542302,   72.582307,   -3.518718,   16.843731,  -53.194313,    0.000000,   11.559920,    0.167572,    3.754997,    1.550961,    0.000497,    0.541420,    0.001300,    0.001300,    0.000000
2012-07-11 24:00:00,43532528.488972,    0.000000,    0.000000,    0.000000,64622.035980,  302.400000,    0.000000, -903.426164,72450.819398,    0.000000,    0.000000,    5.146705,12082948.632698,    0.000000,    0.000000,    0.000000,    0.000000,    0.060267,    1.809731,    1.786843,    1.786843,   60.988166,   -2.161593,   28.313162,  -45.014447,    0.000000,   11.468479,    0.221077,    4.850541,    1.763726,    0.000315,    0.188323,    0.001300,    0.001300,    0.000000
2012-07-12 24:00:00,43596327.020094,    0.000000,    0.000000,    0.000000,64640.004545,  259.200000,    0.000000, -582.709187,    0.000000,    0.000000,    0.000000,    5.151989,12087712.125397,    0.000000,    0.000000,    0.000000,    0.000000,    0.060326,    1.993108,    1.970050,    1.970050,   61.310647,   -1.393736,   20.527371,  -47.803538,    0.000000,   11.487720,    0.124174,    2.843987,    1.349652,    0.000889,    0.188535,    0.001300,    0.001300,    0.000000
2012-07-13 24:00:00,43659773.980362,    0.000000,    0.000000,    0.000000,63861.270394,  259.200000,    0.000000, -155.287551,    0.000000,    0.000000,    0.000000,    5.157244,12092449.368194,    0.000000,    0.000000,    0.000000,    0.000000,    0.060391,    2.148573,    1.841037,    1.841037,   57.550710,   -0.371279,    7.057640,  -48.879507,  109.886554,   12.111935,    0.069426,    1.650926,    1.028299,    2.206388,    0.188721,    0.001300,    0.001300,    0.000000
2012-07-14 24:00:00,43724802.130653,    0.000000,    0.000000,    0.000000,63616.730940,  259.200000,    0.000000, -745.306902, 2418.483793,    0.000000,    0.000000,    5.162630,12097304.669934,    0.000000,    0.000000,    0.000000,    0.000000,    0.060461,    2.217820,    1.851478,    1.851478,   53.005880,   -1.780890,    5.143991,  -49.087659,    0.000000,   13.845473,    0.080395,    1.894620,    1.101581,    0.004101,    0.188933,    0.001300,    0.001300,    0.000000
2012-07-15 24:00:00,43848683.851646,    0.000000,    0.000000,    0.000000,59387.174244,  259.200000,    0.000000,-7706.084901,72595.510565,    0.000000,    0.000000,    5.172890,12106554.250812,    0.000000,    0.000000,    0.000000,    0.000000,    0.060538,    2.035304,    2.007692,    2.007692,   70.687159,  -18.398197,   -2.446039,  -64.625056,    0.000000,   12.271886,    0.454541,    9.349271,    2.490215,    0.000068,    0.189209,    0.001300,    0.001300,    0.000000
2012-07-16 24:00:00,43926063.069899,    0.000000,    0.000000,    0.000000,49724.438458,  259.200000,    0.000000,-5909.247526,33900.645369,    0.000000,    0.000000,    5.179299,12112331.740273,    0.000000,    0.000000,    0.000000,    0.000000,    0.060620,    2.045101,    2.022549,    2.022549,   65.514883,  -14.103812,   10.029413,  -58.119879,    0.000000,   11.700385,    0.283721,    6.103134,    1.982049,    0.000153,    0.189132,    0.001300,    0.001300,    0.000000
